sol,earth_date,ls,season,min_temp,max_temp,pressure,atmo_opacity,sunrise,sunset
2853,2020-08-15,258,"Month 9",-68,0,894,Sunny,05:51,18:09
2854,2020-08-16,259,"Month 9",-69,-1,894,Sunny,05:52,18:10
2855,2020-08-17,259,"Month 9",-69,-3,890,Sunny,05:53,18:10
2856,2020-08-18,260,"Month 9",-67,-2,889,Sunny,05:53,18:11
2857,2020-08-19,261,"Month 9",-67,1,888,Sunny,05:54,18:12
2858,2020-08-20,261,"Month 9",-68,-1,886,Sunny,05:55,18:13
2859,2020-08-21,262,"Month 9",-67,0,886,Sunny,05:56,18:13
2860,2020-08-22,263,"Month 9",-68,-1,884,Sunny,05:56,18:14
2861,2020-08-23,263,"Month 9",-67,2,885,Sunny,05:57,18:15
2862,2020-08-24,264,"Month 9",-67,-3,884,Sunny,05:58,18:15
2863,2020-08-25,264,"Month 9",-68,0,883,Sunny,05:58,18:16
2864,2020-08-26,265,"Month 9",-68,-3,885,Sunny,05:59,18:17
2865,2020-08-27,266,"Month 9",-68,1,887,Sunny,06:00,18:18
2866,2020-08-28,266,"Month 9",-69,-1,888,Sunny,06:00,18:18
2867,2020-08-29,267,"Month 9",-69,-3,889,Sunny,06:01,18:19
2868,2020-08-30,268,"Month 9",-69,0,887,Sunny,06:02,18:20
2869,2020-08-31,268,"Month 9",-70,-2,887,Sunny,06:03,18:20
2870,2020-09-01,269,"Month 9",-69,1,888,Sunny,06:03,18:21
2871,2020-09-03,270,"Month 10",-69,0,885,Sunny,06:04,18:22
2872,2020-09-04,270,"Month 10",-70,-1,884,Sunny,06:05,18:23
2873,2020-09-05,271,"Month 10",-70,-2,884,Sunny,06:05,18:23
2874,2020-09-06,272,"Month 10",-70,0,882,Sunny,06:06,18:24
2875,2020-09-07,272,"Month 10",-69,-2,881,Sunny,06:07,18:25
2876,2020-09-08,273,"Month 10",-69,-1,881,Sunny,06:07,18:25
2877,2020-09-09,274,"Month 10",-69,-1,881,Sunny,06:08,18:26
2878,2020-09-10,274,"Month 10",-69,-4,879,Sunny,06:09,18:27
2879,2020-09-11,275,"Month 10",-69,2,877,Sunny,06:10,18:27
2880,2020-09-12,275,"Month 10",-71,-2,876,Sunny,06:10,18:28
2881,2020-09-13,276,"Month 10",-68,3,874,Sunny,06:11,18:29
2882,2020-09-14,277,"Month 10",-69,2,873,Sunny,06:12,18:29
2883,2020-09-15,277,"Month 10",-67,-1,872,Sunny,06:12,18:30
2884,2020-09-16,278,"Month 10",-69,-6,873,Sunny,06:13,18:31
2885,2020-09-17,279,"Month 10",-69,-3,873,Sunny,06:14,18:31
2886,2020-09-18,279,"Month 10",-71,-1,870,Sunny,06:14,18:32
2887,2020-09-19,280,"Month 10",-70,0,872,Sunny,06:15,18:32
2888,2020-09-20,281,"Month 10",-70,4,870,Sunny,06:16,18:33
2889,2020-09-21,281,"Month 10",-71,3,870,Sunny,06:16,18:34
2890,2020-09-22,282,"Month 10",-71,0,871,Sunny,06:17,18:34
2891,2020-09-23,282,"Month 10",-70,-3,872,Sunny,06:18,18:35
2892,2020-09-24,283,"Month 10",-70,-1,871,Sunny,06:18,18:35
2893,2020-09-25,284,"Month 10",-72,0,869,Sunny,06:19,18:36
2894,2020-09-26,284,"Month 10",-70,-1,867,Sunny,06:20,18:37
2895,2020-09-27,285,"Month 10",-69,-2,865,Sunny,06:20,18:37
2896,2020-09-28,286,"Month 10",-70,-4,866,Sunny,06:21,18:38
2897,2020-09-29,286,"Month 10",-68,-1,867,Sunny,06:21,18:38
2898,2020-09-30,287,"Month 10",-70,-3,869,Sunny,06:22,18:39
2899,2020-10-01,288,"Month 10",-71,-3,866,Sunny,06:23,18:39
2900,2020-10-02,288,"Month 10",-69,0,861,Sunny,06:23,18:40
2901,2020-10-03,289,"Month 10",-70,2,860,Sunny,06:24,18:40
2902,2020-10-04,289,"Month 10",-69,-7,856,Sunny,06:24,18:41
2903,2020-10-05,290,"Month 10",-70,0,859,Sunny,06:25,18:41
2904,2020-10-06,291,"Month 10",-70,-2,860,Sunny,06:26,18:42
2905,2020-10-07,291,"Month 10",-70,-1,859,Sunny,06:26,18:42
2906,2020-10-08,292,"Month 10",-71,2,855,Sunny,06:27,18:43
2907,2020-10-10,293,"Month 10",-70,-2,854,Sunny,06:27,18:43
2908,2020-10-11,293,"Month 10",-70,-1,854,Sunny,06:28,18:44
2909,2020-10-12,294,"Month 10",-70,-1,853,Sunny,06:28,18:44
2910,2020-10-13,294,"Month 10",-70,-1,854,Sunny,06:29,18:45
2911,2020-10-14,295,"Month 10",-70,1,854,Sunny,06:29,18:45
2912,2020-10-15,296,"Month 10",-69,1,853,Sunny,06:30,18:46
2913,2020-10-16,296,"Month 10",-70,-2,849,Sunny,06:31,18:46
2914,2020-10-17,297,"Month 10",-71,-1,850,Sunny,06:31,18:46
2915,2020-10-18,298,"Month 10",-70,-1,849,Sunny,06:32,18:47
2916,2020-10-19,298,"Month 10",-69,-2,848,Sunny,06:32,18:47
2917,2020-10-20,299,"Month 10",-71,-1,851,Sunny,06:33,18:48
2918,2020-10-21,299,"Month 10",-70,-2,852,Sunny,06:33,18:48
2919,2020-10-22,300,"Month 11",-70,0,851,Sunny,06:33,18:48
2920,2020-10-23,301,"Month 11",-70,-2,845,Sunny,06:34,18:49
2921,2020-10-24,301,"Month 11",-70,-1,845,Sunny,06:34,18:49
2922,2020-10-25,302,"Month 11",-70,3,844,Sunny,06:35,18:49
2923,2020-10-26,302,"Month 11",-70,2,843,Sunny,06:35,18:50
2924,2020-10-27,303,"Month 11",-69,-4,847,Sunny,06:36,18:50
2925,2020-10-28,304,"Month 11",-69,-2,844,Sunny,06:36,18:50
2926,2020-10-29,304,"Month 11",-70,-4,846,Sunny,06:37,18:51
2927,2020-10-30,305,"Month 11",-71,-3,841,Sunny,06:37,18:51
2928,2020-10-31,305,"Month 11",-71,-3,840,Sunny,06:37,18:51
2929,2020-11-01,306,"Month 11",-70,-3,838,Sunny,06:38,18:51
2930,2020-11-02,307,"Month 11",-70,0,839,Sunny,06:38,18:52
2931,2020-11-03,307,"Month 11",-69,-3,845,Sunny,06:38,18:52
2932,2020-11-04,308,"Month 11",-69,-3,839,Sunny,06:39,18:52
2933,2020-11-05,308,"Month 11",-69,-6,840,Sunny,06:39,18:52
2934,2020-11-06,309,"Month 11",-70,1,834,Sunny,06:40,18:53
2935,2020-11-07,310,"Month 11",,,837,Sunny,06:40,18:53
2936,2020-11-08,310,"Month 11",-70,-13,835,Sunny,06:40,18:53
2937,2020-11-09,311,"Month 11",-69,-14,837,Sunny,06:41,18:53
2938,2020-11-10,311,"Month 11",-70,-14,836,Sunny,06:41,18:53
2939,2020-11-11,312,"Month 11",-71,-9,835,Sunny,06:41,18:53
2940,2020-11-12,313,"Month 11",-70,-4,834,Sunny,06:41,18:54
2941,2020-11-13,313,"Month 11",-71,-10,828,Sunny,06:42,18:54
2942,2020-11-14,314,"Month 11",-69,-6,832,Sunny,06:42,18:54
2943,2020-11-15,314,"Month 11",-70,-6,829,Sunny,06:42,18:54
2944,2020-11-17,315,"Month 11",-70,-3,832,Sunny,06:43,18:54
2945,2020-11-18,316,"Month 11",-69,-2,834,Sunny,06:43,18:54
2946,2020-11-19,316,"Month 11",-71,-3,830,Sunny,06:43,18:54
2947,2020-11-20,317,"Month 11",-70,-3,826,Sunny,06:43,18:54
2948,2020-11-21,317,"Month 11",-69,-2,826,Sunny,06:43,18:55
2949,2020-11-22,318,"Month 11",-69,-3,827,Sunny,06:44,18:55
2950,2020-11-23,319,"Month 11",-69,-7,828,Sunny,06:44,18:55
2951,2020-11-24,319,"Month 11",-68,-8,827,Sunny,06:44,18:55
2952,2020-11-25,320,"Month 11",-68,-4,824,Sunny,06:44,18:55
2953,2020-11-26,320,"Month 11",-69,-8,823,Sunny,06:44,18:55
2954,2020-11-27,321,"Month 11",-69,-5,821,Sunny,06:45,18:55
2955,2020-11-28,321,"Month 11",-69,-3,821,Sunny,06:45,18:55
2956,2020-11-29,322,"Month 11",-70,-5,819,Sunny,06:45,18:55
2957,2020-11-30,323,"Month 11",-70,-12,819,Sunny,06:45,18:55
2958,2020-12-01,323,"Month 11",-74,-2,819,Sunny,06:45,18:55
2959,2020-12-02,324,"Month 11",-69,-6,818,Sunny,06:45,18:55
2960,2020-12-03,324,"Month 11",-69,-10,819,Sunny,06:46,18:55
2961,2020-12-04,325,"Month 11",-69,-9,817,Sunny,06:46,18:55
2962,2020-12-05,326,"Month 11",-69,-11,818,Sunny,06:46,18:55
2963,2020-12-06,326,"Month 11",-70,-9,813,Sunny,06:46,18:55
2964,2020-12-07,327,"Month 11",-69,-6,818,Sunny,06:46,18:55
2965,2020-12-08,327,"Month 11",-69,-54,843,Sunny,06:46,18:55
2967,2020-12-10,328,"Month 11",-56,-7,793,Sunny,06:46,18:55
2968,2020-12-11,329,"Month 11",-71,-10,815,Sunny,06:46,18:55
2969,2020-12-12,329,"Month 11",-71,-10,817,Sunny,06:46,18:54
2970,2020-12-13,330,"Month 12",-72,-10,815,Sunny,06:46,18:54
2971,2020-12-14,331,"Month 12",-70,-7,815,Sunny,06:47,18:54
2972,2020-12-15,331,"Month 12",-69,-5,818,Sunny,06:47,18:54
2973,2020-12-16,332,"Month 12",-72,-6,817,Sunny,06:47,18:54
2974,2020-12-17,332,"Month 12",-72,-15,818,Sunny,06:47,18:54
2975,2020-12-18,333,"Month 12",-73,-7,815,Sunny,06:47,18:54
2976,2020-12-19,333,"Month 12",-72,-10,816,Sunny,06:47,18:54
2977,2020-12-20,334,"Month 12",-72,-4,816,Sunny,06:47,18:53
2978,2020-12-21,335,"Month 12",-72,-1,815,Sunny,06:47,18:53
2979,2020-12-22,335,"Month 12",-71,-6,818,Sunny,06:47,18:53
2980,2020-12-24,336,"Month 12",-74,-10,816,Sunny,06:47,18:53
2981,2020-12-25,336,"Month 12",-72,-5,817,Sunny,06:47,18:53
2982,2020-12-26,337,"Month 12",-73,-6,814,Sunny,06:47,18:53
2983,2020-12-27,337,"Month 12",-73,-4,814,Sunny,06:47,18:53
2984,2020-12-28,338,"Month 12",-73,-8,814,Sunny,06:47,18:52
2985,2020-12-29,338,"Month 12",-72,-7,814,Sunny,06:47,18:52
2986,2020-12-30,339,"Month 12",-73,-11,813,Sunny,06:46,18:52
2987,2020-12-31,340,"Month 12",-74,-13,812,Sunny,06:46,18:52
2988,2021-01-01,340,"Month 12",-72,-10,813,Sunny,06:46,18:52
2989,2021-01-02,341,"Month 12",-73,-3,814,Sunny,06:46,18:51
2990,2021-01-03,341,"Month 12",-73,-5,811,Sunny,06:46,18:51
2991,2021-01-04,342,"Month 12",-100,-4,813,Sunny,06:46,18:51
2992,2021-01-05,342,"Month 12",-72,-10,815,Sunny,06:46,18:51
2993,2021-01-06,343,"Month 12",-74,-11,813,Sunny,06:46,18:50
2994,2021-01-07,343,"Month 12",-75,-6,814,Sunny,06:46,18:50
2995,2021-01-08,344,"Month 12",-74,-5,814,Sunny,06:46,18:50
2996,2021-01-09,344,"Month 12",-72,-18,812,Sunny,06:46,18:50
2997,2021-01-10,345,"Month 12",-72,-18,811,Sunny,06:46,18:49
2998,2021-01-11,345,"Month 12",-72,-17,812,Sunny,06:45,18:49
2999,2021-01-12,346,"Month 12",-73,-18,813,Sunny,06:45,18:49
3000,2021-01-13,347,"Month 12",-73,-16,812,Sunny,06:45,18:49
3001,2021-01-14,347,"Month 12",-74,-13,813,Sunny,06:45,18:48
3002,2021-01-15,348,"Month 12",-73,-14,815,Sunny,06:45,18:48
3003,2021-01-16,348,"Month 12",-73,-16,815,Sunny,06:45,18:48
3004,2021-01-17,349,"Month 12",-73,-17,813,Sunny,06:45,18:47
3005,2021-01-18,349,"Month 12",-73,-10,813,Sunny,06:44,18:47
3006,2021-01-19,350,"Month 12",-73,-14,814,Sunny,06:44,18:47
3007,2021-01-20,350,"Month 12",-73,-3,814,Sunny,06:44,18:47
3008,2021-01-21,351,"Month 12",-73,-3,814,Sunny,06:44,18:46
3009,2021-01-22,351,"Month 12",-77,-15,815,Sunny,06:44,18:46
3010,2021-01-23,352,"Month 12",-73,-16,817,Sunny,06:44,18:46
3011,2021-01-24,352,"Month 12",-73,-18,817,Sunny,06:44,18:45
3012,2021-01-25,353,"Month 12",-74,-12,812,Sunny,06:43,18:45
3013,2021-01-26,353,"Month 12",-73,-10,813,Sunny,06:43,18:45
3014,2021-01-27,354,"Month 12",-73,-9,814,Sunny,06:43,18:44
3015,2021-01-28,354,"Month 12",-73,-14,816,Sunny,06:43,18:44
3016,2021-01-30,355,"Month 12",-73,-9,815,Sunny,06:43,18:44
3017,2021-01-31,356,"Month 12",-73,-17,817,Sunny,06:42,18:43
3018,2021-02-01,356,"Month 12",-72,-19,817,Sunny,06:42,18:43
3019,2021-02-02,357,"Month 12",-73,-6,816,Sunny,06:42,18:43
3020,2021-02-03,357,"Month 12",-74,-7,817,Sunny,06:42,18:42
3021,2021-02-04,358,"Month 12",-74,-6,819,Sunny,06:42,18:42
3022,2021-02-05,358,"Month 12",-73,-2,818,Sunny,06:41,18:41
3023,2021-02-06,359,"Month 12",-74,-15,818,Sunny,06:41,18:41
3025,2021-02-08,0,"Month 1",-74,-6,820,Sunny,06:41,18:40
3026,2021-02-09,0,"Month 1",-74,-7,820,Sunny,06:40,18:40
3027,2021-02-10,1,"Month 1",-74,-17,820,Sunny,06:40,18:40
3028,2021-02-11,1,"Month 1",-73,-18,821,Sunny,06:40,18:39
3029,2021-02-12,2,"Month 1",-73,-19,821,Sunny,06:40,18:39
3030,2021-02-13,2,"Month 1",-74,-20,821,Sunny,06:39,18:39
3031,2021-02-14,3,"Month 1",-74,-13,821,Sunny,06:39,18:38
3032,2021-02-15,3,"Month 1",-74,-7,822,Sunny,06:39,18:38
3033,2021-02-16,4,"Month 1",-73,-16,823,Sunny,06:39,18:37
3034,2021-02-17,4,"Month 1",-74,-18,825,Sunny,06:38,18:37
3035,2021-02-18,5,"Month 1",-74,-8,824,Sunny,06:38,18:37
3036,2021-02-19,5,"Month 1",-73,-15,824,Sunny,06:38,18:36
3037,2021-02-20,6,"Month 1",-74,-9,825,Sunny,06:38,18:36
3038,2021-02-21,6,"Month 1",-74,-10,825,Sunny,06:37,18:35
3039,2021-02-22,7,"Month 1",-72,-20,827,Sunny,06:37,18:35
3040,2021-02-23,7,"Month 1",-74,-22,828,Sunny,06:37,18:35
3041,2021-02-24,8,"Month 1",-73,-13,828,Sunny,06:37,18:34
3042,2021-02-25,8,"Month 1",-73,-17,827,Sunny,06:36,18:34
3043,2021-02-26,9,"Month 1",-74,-14,828,Sunny,06:36,18:33
3044,2021-02-27,9,"Month 1",-74,-6,829,Sunny,06:36,18:33
3045,2021-02-28,10,"Month 1",-74,-10,830,Sunny,06:36,18:33
3046,2021-03-01,10,"Month 1",-73,-11,830,Sunny,06:35,18:32
3047,2021-03-02,11,"Month 1",-72,-15,830,Sunny,06:35,18:32
3048,2021-03-03,11,"Month 1",-73,-14,830,Sunny,06:35,18:31
3049,2021-03-04,12,"Month 1",-73,-9,832,Sunny,06:34,18:31
3050,2021-03-05,12,"Month 1",-73,-11,833,Sunny,06:34,18:30
3051,2021-03-06,13,"Month 1",-74,-11,833,Sunny,06:34,18:30
3052,2021-03-07,13,"Month 1",-74,-14,834,Sunny,06:34,18:30
3053,2021-03-09,14,"Month 1",-73,-12,834,Sunny,06:33,18:29
3054,2021-03-10,14,"Month 1",-73,-13,832,Sunny,06:33,18:29
3055,2021-03-11,15,"Month 1",-73,-12,832,Sunny,06:33,18:28
3056,2021-03-12,15,"Month 1",-74,-14,834,Sunny,06:32,18:28
3057,2021-03-13,16,"Month 1",-73,-13,836,Sunny,06:32,18:27
3058,2021-03-14,16,"Month 1",-73,-15,837,Sunny,06:32,18:27
3059,2021-03-15,17,"Month 1",-77,-16,836,Sunny,06:32,18:27
3060,2021-03-16,17,"Month 1",-73,-14,839,Sunny,06:31,18:26
3061,2021-03-17,18,"Month 1",-74,-13,837,Sunny,06:31,18:26
3062,2021-03-18,18,"Month 1",-73,-15,838,Sunny,06:31,18:25
3063,2021-03-19,19,"Month 1",-74,-15,839,Sunny,06:30,18:25
3064,2021-03-20,19,"Month 1",-74,-13,840,Sunny,06:30,18:24
3065,2021-03-21,20,"Month 1",-77,-13,841,Sunny,06:30,18:24
3066,2021-03-22,20,"Month 1",-74,-13,839,Sunny,06:29,18:24
3067,2021-03-23,21,"Month 1",-74,-10,840,Sunny,06:29,18:23
3068,2021-03-24,21,"Month 1",-74,-18,845,Sunny,06:29,18:23
3069,2021-03-25,21,"Month 1",-74,-12,843,Sunny,06:29,18:22
3070,2021-03-26,22,"Month 1",-74,-15,843,Sunny,06:28,18:22
3071,2021-03-27,22,"Month 1",-74,-16,843,Sunny,06:28,18:21
3072,2021-03-28,23,"Month 1",-74,-17,844,Sunny,06:28,18:21
3073,2021-03-29,23,"Month 1",-73,-20,846,Sunny,06:27,18:21
3074,2021-03-30,24,"Month 1",-74,-15,845,Sunny,06:27,18:20
3075,2021-03-31,24,"Month 1",-74,-15,846,Sunny,06:27,18:20
3076,2021-04-01,25,"Month 1",-73,-12,847,Sunny,06:26,18:19
3077,2021-04-02,25,"Month 1",-74,-12,848,Sunny,06:26,18:19
3078,2021-04-03,26,"Month 1",-73,-11,849,Sunny,06:26,18:18
3079,2021-04-04,26,"Month 1",-74,-12,849,Sunny,06:26,18:18
3080,2021-04-05,27,"Month 1",-76,-19,850,Sunny,06:25,18:18
3081,2021-04-06,27,"Month 1",-76,-16,850,Sunny,06:25,18:17
3082,2021-04-07,28,"Month 1",-76,-13,850,Sunny,06:25,18:17
3083,2021-04-08,28,"Month 1",-75,-15,852,Sunny,06:24,18:16
3084,2021-04-09,29,"Month 1",-75,-15,852,Sunny,06:24,18:16
3085,2021-04-10,29,"Month 1",-75,-13,853,Sunny,06:24,18:15
3086,2021-04-11,30,"Month 2",-75,-23,852,Sunny,06:23,18:15
3087,2021-04-12,30,"Month 2",-75,-26,853,Sunny,06:23,18:15
3088,2021-04-13,31,"Month 2",-75,-27,855,Sunny,06:23,18:14
3089,2021-04-15,31,"Month 2",-74,-29,854,Sunny,06:22,18:14
3090,2021-04-16,31,"Month 2",-73,-26,853,Sunny,06:22,18:13
3091,2021-04-17,32,"Month 2",-74,-26,854,Sunny,06:22,18:13
3092,2021-04-18,32,"Month 2",-74,-26,855,Sunny,06:22,18:12
3093,2021-04-19,33,"Month 2",-72,-26,857,Sunny,06:21,18:12
3094,2021-04-20,33,"Month 2",-75,-26,857,Sunny,06:21,18:12
3095,2021-04-21,34,"Month 2",-74,-26,857,Sunny,06:21,18:11
3096,2021-04-22,34,"Month 2",-73,-26,857,Sunny,06:20,18:11
3097,2021-04-23,35,"Month 2",-75,-24,858,Sunny,06:20,18:10
3098,2021-04-24,35,"Month 2",-74,-28,859,Sunny,06:20,18:10
3099,2021-04-25,36,"Month 2",-73,-26,859,Sunny,06:19,18:10
3100,2021-04-26,36,"Month 2",-74,-25,860,Sunny,06:19,18:09
3101,2021-04-27,37,"Month 2",-78,-25,860,Sunny,06:19,18:09
3102,2021-04-28,37,"Month 2",-74,-25,860,Sunny,06:19,18:08
3103,2021-04-29,38,"Month 2",-74,-24,860,Sunny,06:18,18:08
3104,2021-04-30,38,"Month 2",-74,-25,860,Sunny,06:18,18:07
3105,2021-05-01,38,"Month 2",-74,-28,861,Sunny,06:18,18:07
3106,2021-05-02,39,"Month 2",-75,-27,861,Sunny,06:17,18:07
3107,2021-05-03,39,"Month 2",-76,-24,861,Sunny,06:17,18:06
3108,2021-05-04,40,"Month 2",-73,-26,861,Sunny,06:17,18:06
3109,2021-05-05,40,"Month 2",-73,-20,861,Sunny,06:16,18:05
3110,2021-05-06,41,"Month 2",-77,-17,862,Sunny,06:16,18:05
3111,2021-05-07,41,"Month 2",-77,-21,863,Sunny,06:16,18:05
3112,2021-05-08,42,"Month 2",-77,-19,864,Sunny,06:16,18:04
3113,2021-05-09,42,"Month 2",-77,-20,864,Sunny,06:15,18:04
3114,2021-05-10,43,"Month 2",-78,-15,864,Sunny,06:15,18:04
3115,2021-05-11,43,"Month 2",-77,-19,864,Sunny,06:15,18:03
3116,2021-05-12,43,"Month 2",-77,-17,865,Sunny,06:14,18:03
3117,2021-05-13,44,"Month 2",-77,-20,865,Sunny,06:14,18:02
3118,2021-05-14,44,"Month 2",-76,-26,866,Sunny,06:14,18:02
3119,2021-05-15,45,"Month 2",-76,-24,867,Sunny,06:14,18:02
3120,2021-05-16,45,"Month 2",-76,-22,867,Sunny,06:13,18:01
3121,2021-05-17,46,"Month 2",-77,-20,867,Sunny,06:13,18:01
3122,2021-05-18,46,"Month 2",-76,-24,868,Sunny,06:13,18:00
3123,2021-05-19,47,"Month 2",-71,-21,863,Sunny,06:13,18:00
3130,2021-05-27,50,"Month 2",-77,-22,872,Sunny,06:11,17:58
3131,2021-05-28,50,"Month 2",-76,-23,872,Sunny,06:10,17:57
3132,2021-05-29,51,"Month 2",-77,-23,871,Sunny,06:10,17:57
3133,2021-05-30,51,"Month 2",-78,-22,872,Sunny,06:10,17:56
3134,2021-05-31,52,"Month 2",-78,-22,872,Sunny,06:10,17:56
3135,2021-06-01,52,"Month 2",-78,-23,872,Sunny,06:09,17:56
3136,2021-06-02,53,"Month 2",-77,-28,873,Sunny,06:09,17:55
3137,2021-06-03,53,"Month 2",-78,-28,873,Sunny,06:09,17:55
3138,2021-06-04,54,"Month 2",-79,-26,874,Sunny,06:09,17:55
3139,2021-06-05,54,"Month 2",-80,-22,873,Sunny,06:08,17:54
3140,2021-06-06,54,"Month 2",-80,-23,873,Sunny,06:08,17:54
3141,2021-06-07,55,"Month 2",-79,-28,874,Sunny,06:08,17:54
3142,2021-06-08,55,"Month 2",-79,-21,874,Sunny,06:08,17:53
3143,2021-06-09,56,"Month 2",-79,-21,874,Sunny,06:07,17:53
3144,2021-06-10,56,"Month 2",-79,-19,873,Sunny,06:07,17:53
3145,2021-06-11,57,"Month 2",-79,-24,873,Sunny,06:07,17:52
3146,2021-06-12,57,"Month 2",-79,-22,872,Sunny,06:07,17:52
3147,2021-06-13,58,"Month 2",-80,-23,872,Sunny,06:06,17:52
3148,2021-06-14,58,"Month 2",-77,-31,873,Sunny,06:06,17:52
3149,2021-06-15,58,"Month 2",-78,-26,873,Sunny,06:06,17:51
3150,2021-06-16,59,"Month 2",-78,-26,873,Sunny,06:06,17:51
3151,2021-06-17,59,"Month 2",-79,-21,873,Sunny,06:06,17:51
3152,2021-06-18,60,"Month 3",-80,-22,872,Sunny,06:05,17:50
3153,2021-06-19,60,"Month 3",-77,-24,873,Sunny,06:05,17:50
3154,2021-06-20,61,"Month 3",-78,-21,872,Sunny,06:05,17:50
3155,2021-06-21,61,"Month 3",-78,-29,872,Sunny,06:05,17:49
3156,2021-06-22,62,"Month 3",-79,-26,870,Sunny,06:04,17:49
3157,2021-06-23,62,"Month 3",-78,-25,869,Sunny,06:04,17:49
3158,2021-06-24,63,"Month 3",-78,-26,870,Sunny,06:04,17:49
3159,2021-06-25,63,"Month 3",-78,-26,869,Sunny,06:04,17:48
3160,2021-06-26,63,"Month 3",-78,-28,869,Sunny,06:04,17:48
3161,2021-06-27,64,"Month 3",-78,-23,870,Sunny,06:03,17:48
3162,2021-06-29,64,"Month 3",-78,-28,868,Sunny,06:03,17:47
3163,2021-06-30,65,"Month 3",-78,-25,868,Sunny,06:03,17:47
3164,2021-07-01,65,"Month 3",-79,-25,867,Sunny,06:03,17:47
3165,2021-07-02,66,"Month 3",-80,-23,867,Sunny,06:02,17:47
3166,2021-07-03,66,"Month 3",-79,-23,867,Sunny,06:02,17:46
3167,2021-07-04,67,"Month 3",-79,-24,867,Sunny,06:02,17:46
3168,2021-07-05,67,"Month 3",-78,-23,864,Sunny,06:02,17:46
3169,2021-07-06,67,"Month 3",-79,-23,865,Sunny,06:02,17:46
3170,2021-07-07,68,"Month 3",-79,-21,866,Sunny,06:01,17:45
3171,2021-07-08,68,"Month 3",-79,-19,865,Sunny,06:01,17:45
3172,2021-07-09,69,"Month 3",-78,-23,864,Sunny,06:01,17:45
3173,2021-07-10,69,"Month 3",-79,-23,864,Sunny,06:01,17:44
3174,2021-07-11,70,"Month 3",-78,-26,863,Sunny,06:01,17:44
3175,2021-07-12,70,"Month 3",-79,-24,863,Sunny,06:00,17:44
3176,2021-07-13,71,"Month 3",-80,-23,862,Sunny,06:00,17:44
3177,2021-07-14,71,"Month 3",-79,-21,861,Sunny,06:00,17:44
3178,2021-07-15,72,"Month 3",-80,-23,862,Sunny,06:00,17:43
3179,2021-07-16,72,"Month 3",-79,-22,862,Sunny,06:00,17:43
3180,2021-07-17,72,"Month 3",-78,-24,860,Sunny,06:00,17:43
3181,2021-07-18,73,"Month 3",-80,-25,860,Sunny,05:59,17:43
3182,2021-07-19,73,"Month 3",-80,-24,859,Sunny,05:59,17:42
3183,2021-07-20,74,"Month 3",-79,-22,859,Sunny,05:59,17:42
3185,2021-07-22,75,"Month 3",-79,-29,859,Sunny,05:59,17:42
3186,2021-07-23,75,"Month 3",-79,-27,857,Sunny,05:58,17:41
3187,2021-07-24,76,"Month 3",-79,-26,856,Sunny,05:58,17:41
3188,2021-07-25,76,"Month 3",-79,-20,855,Sunny,05:58,17:41
3189,2021-07-26,76,"Month 3",-78,-22,854,Sunny,05:58,17:41
3190,2021-07-27,77,"Month 3",-78,-24,853,Sunny,05:58,17:41
3191,2021-07-28,77,"Month 3",-80,-23,853,Sunny,05:58,17:40
3192,2021-07-29,78,"Month 3",-79,-24,851,Sunny,05:57,17:40
3193,2021-07-30,78,"Month 3",-79,-29,850,Sunny,05:57,17:40
3194,2021-07-31,79,"Month 3",-78,-25,848,Sunny,05:57,17:40
3195,2021-08-01,79,"Month 3",-78,-27,848,Sunny,05:57,17:40
3196,2021-08-02,80,"Month 3",-78,-24,847,Sunny,05:57,17:39
3197,2021-08-03,80,"Month 3",-79,-29,846,Sunny,05:57,17:39
3198,2021-08-05,80,"Month 3",-78,-27,845,Sunny,05:56,17:39
3199,2021-08-06,81,"Month 3",-78,-25,845,Sunny,05:56,17:39
3200,2021-08-07,81,"Month 3",-79,-26,843,Sunny,05:56,17:39
3201,2021-08-08,82,"Month 3",-77,-29,842,Sunny,05:56,17:39
3202,2021-08-09,82,"Month 3",-79,-29,841,Sunny,05:56,17:38
3203,2021-08-10,83,"Month 3",-80,-27,840,Sunny,05:56,17:38
3204,2021-08-11,83,"Month 3",-78,-26,838,Sunny,05:55,17:38
3205,2021-08-12,84,"Month 3",-77,-25,837,Sunny,05:55,17:38
3206,2021-08-13,84,"Month 3",-77,-30,836,Sunny,05:55,17:38
3207,2021-08-14,85,"Month 3",-76,-30,835,Sunny,05:55,17:37
3208,2021-08-15,85,"Month 3",-78,-32,834,Sunny,05:55,17:37
3209,2021-08-16,85,"Month 3",-78,-30,835,Sunny,05:55,17:37
3210,2021-08-17,86,"Month 3",-78,-25,832,Sunny,05:55,17:37
3211,2021-08-18,86,"Month 3",-80,-27,830,Sunny,05:54,17:37
3212,2021-08-19,87,"Month 3",-80,-21,829,Sunny,05:54,17:37
3213,2021-08-20,87,"Month 3",-79,-22,828,Sunny,05:54,17:36
3214,2021-08-21,88,"Month 3",-79,-23,826,Sunny,05:54,17:36
3215,2021-08-22,88,"Month 3",-80,-25,826,Sunny,05:54,17:36
3216,2021-08-23,89,"Month 3",-78,-24,824,Sunny,05:54,17:36
3217,2021-08-24,89,"Month 3",-79,-29,822,Sunny,05:53,17:36
3218,2021-08-25,90,"Month 4",-80,-33,821,Sunny,05:53,17:36
3219,2021-08-26,90,"Month 4",-79,-31,821,Sunny,05:53,17:36
